user_id,pH,phosphorus,temperature,conductivity,created_at,id,nitrogen,potassium,moisture,battery,updated_at
2,6.9,52.0,20.299999,197.0,2024-11-15 02:45:53.561746,1217,2.0,45.0,25.0,100.0,2024-11-15 02:45:53.561758
2,6.9,52.0,20.200001,197.0,2024-11-15 04:44:28.902366,1220,2.0,44.0,24.9,100.0,2024-11-15 04:44:28.902375
2,6.9,52.0,20.299999,198.0,2024-11-15 06:43:06.791874,1223,2.0,45.0,24.1,100.0,2024-11-15 06:43:06.791919
2,0.0,0.0,0.0,0.0,2024-10-12 05:52:56.175738,4,0.0,0.0,0.0,100.0,2024-10-12 05:52:56.175750
2,0.0,0.0,0.0,0.0,2024-10-12 06:34:15.657540,5,0.0,0.0,0.0,100.0,2024-10-12 06:34:15.657549
2,0.0,0.0,0.0,0.0,2024-10-12 06:40:43.113070,6,0.0,0.0,0.0,100.0,2024-10-12 06:40:43.113087
2,6.7,144.0,25.1,388.0,2024-10-12 06:53:54.289651,7,42.0,137.0,36.0,100.0,2024-10-12 06:53:54.289660
2,6.7,144.0,25.1,388.0,2024-10-12 06:56:11.208332,8,42.0,137.0,36.900002,100.0,2024-10-12 06:56:11.208344
2,6.7,144.0,25.1,389.0,2024-10-12 06:58:51.644187,9,42.0,137.0,37.299999,100.0,2024-10-12 06:58:51.644195
2,7.0,155.0,26.1,411.0,2024-10-12 08:42:33.905443,10,47.0,148.0,34.5,100.0,2024-10-12 08:42:33.905460
2,7.0,155.0,26.1,411.0,2024-10-12 08:43:02.885584,11,47.0,148.0,34.5,100.0,2024-10-12 08:43:02.885594
2,7.0,155.0,26.1,411.0,2024-10-12 08:44:07.495489,12,47.0,148.0,34.5,100.0,2024-10-12 08:44:07.495499
2,7.1,158.0,26.299999,417.0,2024-10-12 09:11:48.122885,13,48.0,151.0,37.299999,100.0,2024-10-12 09:11:48.122899
2,7.1,158.0,26.299999,417.0,2024-10-12 09:12:16.436576,14,48.0,151.0,37.299999,100.0,2024-10-12 09:12:16.436586
2,7.1,158.0,26.299999,417.0,2024-10-12 09:13:20.677442,15,48.0,151.0,37.299999,100.0,2024-10-12 09:13:20.677451
2,7.2,160.0,26.6,422.0,2024-10-12 09:40:49.336290,16,49.0,153.0,36.599998,100.0,2024-10-12 09:40:49.336300
2,7.2,160.0,26.6,422.0,2024-10-12 09:41:29.639195,17,49.0,153.0,36.599998,100.0,2024-10-12 09:41:29.639208
2,7.3,162.0,26.9,426.0,2024-10-12 10:09:58.607292,18,50.0,155.0,37.299999,100.0,2024-10-12 10:09:58.607310
2,7.3,162.0,26.9,426.0,2024-10-12 10:10:39.277410,19,50.0,155.0,37.299999,100.0,2024-10-12 10:10:39.277420
2,7.3,162.0,26.9,426.0,2024-10-12 10:11:44.046811,20,50.0,155.0,37.299999,100.0,2024-10-12 10:11:44.046820
2,7.5,165.0,27.0,431.0,2024-10-12 10:39:13.483708,21,51.0,158.0,38.799999,100.0,2024-10-12 10:39:13.483718
2,7.5,165.0,27.0,431.0,2024-10-12 10:39:53.872648,22,51.0,158.0,38.799999,100.0,2024-10-12 10:39:53.872658
2,7.6,166.0,27.200001,434.0,2024-10-12 11:08:22.503757,23,52.0,159.0,35.200001,100.0,2024-10-12 11:08:22.503769
2,7.6,166.0,27.200001,434.0,2024-10-12 11:09:02.913927,24,52.0,159.0,35.200001,100.0,2024-10-12 11:09:02.913938
2,7.7,167.0,27.299999,436.0,2024-10-12 11:37:31.428559,25,52.0,160.0,35.700001,100.0,2024-10-12 11:37:31.428572
2,7.7,167.0,27.299999,436.0,2024-10-12 11:38:14.161891,26,52.0,160.0,35.700001,100.0,2024-10-12 11:38:14.161904
2,7.8,168.0,27.4,438.0,2024-10-12 12:06:42.138595,27,52.0,161.0,35.700001,100.0,2024-10-12 12:06:42.138604
2,7.8,168.0,27.4,438.0,2024-10-12 12:06:58.552059,28,52.0,161.0,35.700001,100.0,2024-10-12 12:06:58.552068
2,7.8,168.0,27.4,438.0,2024-10-12 12:08:03.002994,29,52.0,161.0,35.700001,100.0,2024-10-12 12:08:03.003006
2,7.9,168.0,27.4,439.0,2024-10-12 12:35:43.793252,30,53.0,162.0,34.5,100.0,2024-10-12 12:35:43.793262
2,7.9,168.0,27.4,439.0,2024-10-12 12:36:11.923313,31,53.0,162.0,34.5,100.0,2024-10-12 12:36:11.923323
2,7.9,168.0,27.4,439.0,2024-10-12 12:37:16.521194,32,53.0,162.0,34.5,100.0,2024-10-12 12:37:16.521204
2,7.9,168.0,27.4,439.0,2024-10-12 13:04:57.647612,33,53.0,162.0,36.900002,100.0,2024-10-12 13:04:57.647623
2,7.9,168.0,27.4,439.0,2024-10-12 13:05:26.518357,34,53.0,162.0,36.900002,100.0,2024-10-12 13:05:26.518366
2,7.9,168.0,27.4,439.0,2024-10-12 13:06:31.513212,35,53.0,162.0,36.900002,100.0,2024-10-12 13:06:31.513220
2,7.9,168.0,27.4,439.0,2024-10-12 13:34:00.253337,36,53.0,162.0,35.200001,100.0,2024-10-12 13:34:00.253346
2,7.9,168.0,27.4,439.0,2024-10-12 13:34:40.579937,37,53.0,162.0,35.200001,100.0,2024-10-12 13:34:40.579946
2,7.9,168.0,27.200001,439.0,2024-10-12 14:03:10.260880,38,53.0,162.0,34.299999,100.0,2024-10-12 14:03:10.260891
2,7.9,168.0,27.200001,439.0,2024-10-12 14:03:50.746567,39,53.0,162.0,34.299999,100.0,2024-10-12 14:03:50.746578
2,7.9,167.0,26.9,436.0,2024-10-12 15:30:38.617539,40,52.0,160.0,37.299999,100.0,2024-10-12 15:30:38.617549
2,7.9,167.0,26.9,436.0,2024-10-12 15:31:43.097053,41,52.0,160.0,37.299999,100.0,2024-10-12 15:31:43.097065
2,7.9,167.0,26.799999,435.0,2024-10-12 15:59:47.884881,42,52.0,160.0,38.799999,100.0,2024-10-12 15:59:47.884893
2,7.9,167.0,26.799999,435.0,2024-10-12 16:00:52.361270,43,52.0,160.0,38.799999,100.0,2024-10-12 16:00:52.361280
2,7.9,166.0,26.6,433.0,2024-10-12 16:28:56.796392,44,51.0,159.0,37.299999,100.0,2024-10-12 16:28:56.796402
2,7.9,166.0,26.6,433.0,2024-10-12 16:30:01.192426,45,51.0,159.0,37.299999,100.0,2024-10-12 16:30:01.192435
2,7.9,165.0,26.4,432.0,2024-10-12 16:58:05.976492,46,51.0,158.0,34.400002,100.0,2024-10-12 16:58:05.976510
2,7.9,165.0,26.4,432.0,2024-10-12 16:59:10.740649,47,51.0,158.0,34.400002,100.0,2024-10-12 16:59:10.740661
2,7.9,165.0,26.299999,431.0,2024-10-12 17:27:15.433977,48,51.0,158.0,35.900002,100.0,2024-10-12 17:27:15.433990
2,7.9,165.0,26.299999,431.0,2024-10-12 17:28:20.027021,49,51.0,158.0,35.900002,100.0,2024-10-12 17:28:20.027031
2,7.9,164.0,26.200001,430.0,2024-10-12 17:56:24.573360,50,51.0,157.0,35.700001,100.0,2024-10-12 17:56:24.573371
2,7.9,164.0,26.200001,430.0,2024-10-12 17:57:29.826166,51,51.0,157.0,35.700001,100.0,2024-10-12 17:57:29.826176
2,7.8,162.0,25.700001,426.0,2024-10-12 19:23:49.917298,52,50.0,155.0,35.799999,100.0,2024-10-12 19:23:49.917307
2,7.8,162.0,25.700001,426.0,2024-10-12 19:24:06.193867,53,50.0,155.0,35.799999,100.0,2024-10-12 19:24:06.193877
2,7.8,162.0,25.700001,426.0,2024-10-12 19:25:10.615334,54,50.0,155.0,35.799999,100.0,2024-10-12 19:25:10.615342
2,7.8,162.0,25.6,426.0,2024-10-12 19:52:51.656256,55,50.0,155.0,38.599998,100.0,2024-10-12 19:52:51.656266
2,7.8,162.0,25.6,426.0,2024-10-12 19:53:19.675732,56,50.0,155.0,38.599998,100.0,2024-10-12 19:53:19.675741
2,7.8,162.0,25.6,426.0,2024-10-12 19:54:24.434080,57,50.0,155.0,38.599998,100.0,2024-10-12 19:54:24.434089
2,7.8,162.0,25.5,425.0,2024-10-12 20:22:04.887684,58,50.0,155.0,34.599998,100.0,2024-10-12 20:22:04.887697
2,7.8,162.0,25.5,425.0,2024-10-12 20:22:33.950567,59,50.0,155.0,34.599998,100.0,2024-10-12 20:22:33.950578
2,7.8,162.0,25.5,425.0,2024-10-12 20:23:38.329000,60,50.0,155.0,34.599998,100.0,2024-10-12 20:23:38.329011
2,7.8,161.0,25.4,424.0,2024-10-12 20:51:06.942349,61,50.0,154.0,35.900002,100.0,2024-10-12 20:51:06.942358
2,7.8,161.0,25.4,424.0,2024-10-12 20:51:47.486552,62,50.0,154.0,35.900002,100.0,2024-10-12 20:51:47.486560
2,7.8,161.0,25.4,424.0,2024-10-12 20:52:51.797215,63,50.0,154.0,35.900002,100.0,2024-10-12 20:52:51.797224
2,7.8,161.0,25.200001,423.0,2024-10-12 21:20:20.956335,64,49.0,154.0,34.5,100.0,2024-10-12 21:20:20.956345
2,7.8,161.0,25.200001,423.0,2024-10-12 21:21:01.197456,65,49.0,154.0,34.5,100.0,2024-10-12 21:21:01.197464
2,7.8,160.0,25.1,422.0,2024-10-12 21:49:29.910992,66,49.0,153.0,34.5,100.0,2024-10-12 21:49:29.911008
2,7.8,160.0,25.1,422.0,2024-10-12 21:50:10.160254,67,49.0,153.0,34.5,100.0,2024-10-12 21:50:10.160265
2,7.8,160.0,25.0,421.0,2024-10-12 22:18:39.112769,68,49.0,153.0,37.200001,100.0,2024-10-12 22:18:39.112779
2,7.8,160.0,25.0,421.0,2024-10-12 22:19:20.735018,69,49.0,153.0,37.200001,100.0,2024-10-12 22:19:20.735027
2,7.7,160.0,24.9,421.0,2024-10-12 22:47:49.183938,70,49.0,153.0,36.900002,100.0,2024-10-12 22:47:49.183947
2,7.7,160.0,24.9,421.0,2024-10-12 22:48:29.446516,71,49.0,153.0,36.900002,100.0,2024-10-12 22:48:29.446527
2,7.7,159.0,24.700001,419.0,2024-10-12 23:16:58.453958,72,49.0,152.0,34.5,100.0,2024-10-12 23:16:58.453970
2,7.7,159.0,24.700001,419.0,2024-10-12 23:17:38.624486,73,49.0,152.0,34.5,100.0,2024-10-12 23:17:38.624497
2,7.7,159.0,24.700001,419.0,2024-10-12 23:46:07.855026,74,49.0,152.0,36.799999,100.0,2024-10-12 23:46:07.855038
2,7.7,159.0,24.700001,419.0,2024-10-12 23:46:48.139096,75,49.0,152.0,36.799999,100.0,2024-10-12 23:46:48.139105
2,7.7,158.0,24.6,418.0,2024-10-13 00:15:16.579105,76,48.0,152.0,35.200001,100.0,2024-10-13 00:15:16.579115
2,7.7,158.0,24.6,418.0,2024-10-13 00:15:56.760466,77,48.0,152.0,35.200001,100.0,2024-10-13 00:15:56.760475
2,7.7,158.0,24.4,418.0,2024-10-13 00:44:25.511174,78,48.0,152.0,37.400002,100.0,2024-10-13 00:44:25.511190
2,7.7,158.0,24.4,418.0,2024-10-13 00:45:06.589867,79,48.0,152.0,37.400002,100.0,2024-10-13 00:45:06.589877
2,7.7,158.0,24.299999,417.0,2024-10-13 01:13:23.352372,80,48.0,151.0,34.5,100.0,2024-10-13 01:13:23.352392
2,7.7,158.0,24.299999,417.0,2024-10-13 01:14:15.779508,81,48.0,151.0,34.5,100.0,2024-10-13 01:14:15.779518
2,7.6,157.0,24.0,415.0,2024-10-13 02:41:01.295755,82,48.0,150.0,34.5,100.0,2024-10-13 02:41:01.295765
2,7.6,157.0,24.0,415.0,2024-10-13 02:41:42.729470,83,48.0,150.0,34.5,100.0,2024-10-13 02:41:42.729479
2,7.6,157.0,24.0,415.0,2024-10-13 03:10:11.400984,84,48.0,150.0,33.099998,100.0,2024-10-13 03:10:11.400998
2,7.6,157.0,24.0,415.0,2024-10-13 03:10:52.343743,85,48.0,150.0,33.099998,100.0,2024-10-13 03:10:52.343751
2,7.6,157.0,24.0,415.0,2024-10-13 03:39:20.956909,86,48.0,150.0,34.5,100.0,2024-10-13 03:39:20.956918
2,7.6,157.0,24.0,415.0,2024-10-13 03:40:01.049670,87,48.0,150.0,34.5,100.0,2024-10-13 03:40:01.049679
2,7.6,157.0,24.0,415.0,2024-10-13 03:41:05.789977,88,48.0,150.0,34.5,100.0,2024-10-13 03:41:05.789987
2,7.6,158.0,24.0,417.0,2024-10-13 04:08:46.146381,89,48.0,151.0,34.900002,100.0,2024-10-13 04:08:46.146404
2,7.6,158.0,24.0,417.0,2024-10-13 04:09:14.912312,90,48.0,151.0,34.900002,100.0,2024-10-13 04:09:14.912322
2,7.6,158.0,24.0,417.0,2024-10-13 04:10:19.011928,91,48.0,151.0,34.900002,100.0,2024-10-13 04:10:19.011938
2,7.6,158.0,24.1,418.0,2024-10-13 04:37:59.687884,92,48.0,152.0,36.900002,100.0,2024-10-13 04:37:59.687900
2,7.6,158.0,24.1,418.0,2024-10-13 04:38:27.844826,93,48.0,152.0,36.900002,100.0,2024-10-13 04:38:27.844837
2,7.6,158.0,24.1,418.0,2024-10-13 04:39:31.842789,94,48.0,152.0,36.900002,100.0,2024-10-13 04:39:31.842798
2,7.6,159.0,24.299999,419.0,2024-10-13 05:07:24.605659,95,49.0,152.0,34.5,100.0,2024-10-13 05:07:24.605674
2,7.6,159.0,24.299999,419.0,2024-10-13 05:07:41.923976,96,49.0,152.0,34.5,100.0,2024-10-13 05:07:41.923985
2,7.6,159.0,24.299999,419.0,2024-10-13 05:08:46.783785,97,49.0,152.0,34.5,100.0,2024-10-13 05:08:46.783795
2,7.6,160.0,24.5,421.0,2024-10-13 05:36:40.100854,98,49.0,153.0,34.5,100.0,2024-10-13 05:36:40.100866
2,7.6,160.0,24.5,421.0,2024-10-13 05:36:57.354978,99,49.0,153.0,34.5,100.0,2024-10-13 05:36:57.354986
2,7.6,160.0,24.5,421.0,2024-10-13 05:38:01.845508,100,49.0,153.0,34.5,100.0,2024-10-13 05:38:01.845519
2,7.6,161.0,24.700001,424.0,2024-10-13 06:05:54.281757,101,50.0,154.0,36.799999,100.0,2024-10-13 06:05:54.281766
2,7.6,161.0,24.700001,424.0,2024-10-13 06:06:10.725769,102,50.0,154.0,36.799999,100.0,2024-10-13 06:06:10.725779
2,7.6,161.0,24.700001,424.0,2024-10-13 06:07:15.267927,103,50.0,154.0,36.799999,100.0,2024-10-13 06:07:15.267938
2,7.6,162.0,24.9,426.0,2024-10-13 06:35:08.024574,104,50.0,155.0,37.400002,100.0,2024-10-13 06:35:08.024585
2,7.6,162.0,24.9,426.0,2024-10-13 06:35:38.225239,105,50.0,155.0,37.400002,100.0,2024-10-13 06:35:38.225250
2,7.6,162.0,24.9,426.0,2024-10-13 06:36:30.340893,106,50.0,155.0,37.400002,100.0,2024-10-13 06:36:30.340901
2,7.6,164.0,25.200001,429.0,2024-10-13 07:04:22.763505,107,51.0,157.0,34.5,100.0,2024-10-13 07:04:22.763519
2,7.6,164.0,25.200001,429.0,2024-10-13 07:04:40.656114,108,51.0,157.0,34.5,100.0,2024-10-13 07:04:40.656125
2,7.6,164.0,25.200001,429.0,2024-10-13 07:05:44.998250,109,51.0,157.0,34.5,100.0,2024-10-13 07:05:44.998259
2,7.6,167.0,26.0,437.0,2024-10-13 08:31:53.263616,110,52.0,161.0,35.900002,100.0,2024-10-13 08:31:53.263633
2,7.6,167.0,26.0,437.0,2024-10-13 08:32:09.786712,111,52.0,161.0,35.900002,100.0,2024-10-13 08:32:09.786728
2,7.6,168.0,26.200001,439.0,2024-10-13 09:00:57.547281,112,53.0,162.0,33.099998,100.0,2024-10-13 09:00:57.547304
2,7.6,168.0,26.200001,439.0,2024-10-13 09:01:26.226392,113,53.0,162.0,33.099998,100.0,2024-10-13 09:01:26.226404
2,7.6,168.0,26.200001,439.0,2024-10-13 09:02:30.900516,114,53.0,162.0,33.099998,100.0,2024-10-13 09:02:30.900528
2,7.6,169.0,26.4,441.0,2024-10-13 09:30:11.287522,115,53.0,163.0,33.099998,100.0,2024-10-13 09:30:11.287531
2,7.6,169.0,26.4,441.0,2024-10-13 09:30:39.431242,116,53.0,163.0,33.099998,100.0,2024-10-13 09:30:39.431254
2,7.6,169.0,26.4,441.0,2024-10-13 09:31:43.973010,117,53.0,163.0,33.099998,100.0,2024-10-13 09:31:43.973044
2,7.6,170.0,26.5,442.0,2024-10-13 09:59:24.592342,118,53.0,163.0,35.799999,100.0,2024-10-13 09:59:24.592350
2,7.6,170.0,26.5,442.0,2024-10-13 09:59:52.843429,119,53.0,163.0,35.799999,100.0,2024-10-13 09:59:52.843438
2,7.6,170.0,26.5,442.0,2024-10-13 10:00:56.977563,120,53.0,163.0,35.799999,100.0,2024-10-13 10:00:56.977574
2,7.6,170.0,26.700001,443.0,2024-10-13 10:28:27.467932,121,54.0,164.0,34.599998,100.0,2024-10-13 10:28:27.467945
2,7.6,170.0,26.700001,443.0,2024-10-13 10:29:07.766076,122,54.0,164.0,34.599998,100.0,2024-10-13 10:29:07.766086
2,7.6,170.0,26.700001,443.0,2024-10-13 10:30:12.154245,123,54.0,164.0,34.599998,100.0,2024-10-13 10:30:12.154255
2,7.6,171.0,26.700001,444.0,2024-10-13 10:57:40.757628,124,54.0,164.0,33.099998,100.0,2024-10-13 10:57:40.757640
2,7.6,171.0,26.700001,444.0,2024-10-13 10:58:21.226098,125,54.0,164.0,33.099998,100.0,2024-10-13 10:58:21.226107
2,7.6,170.0,26.799999,443.0,2024-10-13 11:26:49.479710,126,54.0,164.0,35.400002,100.0,2024-10-13 11:26:49.479720
2,7.6,170.0,26.799999,443.0,2024-10-13 11:27:30.142924,127,54.0,164.0,35.400002,100.0,2024-10-13 11:27:30.142933
2,7.5,170.0,26.700001,443.0,2024-10-13 11:55:58.832263,128,54.0,164.0,34.299999,100.0,2024-10-13 11:55:58.832273
2,7.5,170.0,26.700001,443.0,2024-10-13 11:56:39.129697,129,54.0,164.0,34.299999,100.0,2024-10-13 11:56:39.129706
2,7.5,170.0,26.6,442.0,2024-10-13 12:25:08.175883,130,53.0,163.0,33.099998,100.0,2024-10-13 12:25:08.175894
2,7.5,170.0,26.6,442.0,2024-10-13 12:25:48.466665,131,53.0,163.0,33.099998,100.0,2024-10-13 12:25:48.466674
2,7.5,169.0,26.6,441.0,2024-10-13 12:54:17.161230,132,53.0,163.0,33.0,100.0,2024-10-13 12:54:17.161241
2,7.5,169.0,26.6,441.0,2024-10-13 12:55:00.149500,133,53.0,163.0,33.0,100.0,2024-10-13 12:55:00.149511
2,7.5,169.0,26.5,440.0,2024-10-13 13:23:28.681679,134,53.0,162.0,36.900002,100.0,2024-10-13 13:23:28.681689
2,7.5,169.0,26.5,440.0,2024-10-13 13:24:09.235352,135,53.0,162.0,36.900002,100.0,2024-10-13 13:24:09.235362
2,7.4,168.0,26.299999,439.0,2024-10-13 13:52:37.770745,136,53.0,162.0,37.400002,100.0,2024-10-13 13:52:37.770756
2,7.4,168.0,26.299999,439.0,2024-10-13 13:53:19.180486,137,53.0,162.0,37.400002,100.0,2024-10-13 13:53:19.180504
2,7.4,167.0,26.0,435.0,2024-10-13 15:20:08.182658,138,52.0,160.0,35.799999,100.0,2024-10-13 15:20:08.182668
2,7.4,167.0,26.0,435.0,2024-10-13 15:21:00.740999,139,52.0,160.0,35.799999,100.0,2024-10-13 15:21:00.741009
2,7.3,166.0,25.9,434.0,2024-10-13 15:49:05.831941,140,52.0,159.0,34.299999,100.0,2024-10-13 15:49:05.831953
2,7.3,166.0,25.9,434.0,2024-10-13 15:50:10.455730,141,52.0,159.0,34.299999,100.0,2024-10-13 15:50:10.455739
2,7.3,166.0,25.700001,433.0,2024-10-13 16:18:15.473134,142,51.0,159.0,35.700001,100.0,2024-10-13 16:18:15.473149
2,7.3,166.0,25.700001,433.0,2024-10-13 16:19:20.242025,143,51.0,159.0,35.700001,100.0,2024-10-13 16:19:20.242034
2,7.3,165.0,25.6,433.0,2024-10-13 16:47:24.841501,144,51.0,158.0,33.099998,100.0,2024-10-13 16:47:24.841511
2,7.3,165.0,25.6,433.0,2024-10-13 16:48:29.084254,145,51.0,158.0,33.099998,100.0,2024-10-13 16:48:29.084265
2,7.3,165.0,25.5,431.0,2024-10-13 17:16:33.513370,146,51.0,158.0,34.5,100.0,2024-10-13 17:16:33.513380
2,7.3,165.0,25.5,431.0,2024-10-13 17:17:37.780090,147,51.0,158.0,34.5,100.0,2024-10-13 17:17:37.780100
2,7.2,164.0,25.4,430.0,2024-10-13 17:45:42.417357,148,51.0,157.0,34.099998,100.0,2024-10-13 17:45:42.417366
2,7.2,164.0,25.4,430.0,2024-10-13 17:46:46.689616,149,51.0,157.0,34.099998,100.0,2024-10-13 17:46:46.689629
2,7.2,164.0,25.299999,429.0,2024-10-13 18:14:51.334194,150,51.0,157.0,33.799999,100.0,2024-10-13 18:14:51.334203
2,7.2,164.0,25.299999,429.0,2024-10-13 18:15:55.858024,151,51.0,157.0,33.799999,100.0,2024-10-13 18:15:55.858034
2,7.2,162.0,24.9,426.0,2024-10-13 19:42:11.743800,152,50.0,155.0,33.099998,100.0,2024-10-13 19:42:11.743815
2,7.2,162.0,24.9,426.0,2024-10-13 19:42:52.436336,153,50.0,155.0,33.099998,100.0,2024-10-13 19:42:52.436347
2,7.2,162.0,24.9,426.0,2024-10-13 19:43:56.630574,154,50.0,155.0,33.099998,100.0,2024-10-13 19:43:56.630586
2,7.1,162.0,24.799999,426.0,2024-10-13 20:11:25.149102,155,50.0,155.0,34.5,100.0,2024-10-13 20:11:25.149120
2,7.1,162.0,24.799999,426.0,2024-10-13 20:12:06.016976,156,50.0,155.0,34.5,100.0,2024-10-13 20:12:06.016987
2,7.1,162.0,24.700001,425.0,2024-10-13 20:40:34.686764,157,50.0,155.0,33.099998,100.0,2024-10-13 20:40:34.686776
2,7.1,162.0,24.700001,425.0,2024-10-13 20:41:16.269085,158,50.0,155.0,33.099998,100.0,2024-10-13 20:41:16.269096
2,7.1,162.0,24.6,425.0,2024-10-13 21:09:33.859350,159,50.0,155.0,33.799999,100.0,2024-10-13 21:09:33.859360
2,7.1,162.0,24.6,425.0,2024-10-13 21:10:26.088267,160,50.0,155.0,33.799999,100.0,2024-10-13 21:10:26.088277
2,7.1,161.0,24.5,423.0,2024-10-13 21:38:42.680621,161,49.0,154.0,34.299999,100.0,2024-10-13 21:38:42.680632
2,7.1,161.0,24.5,423.0,2024-10-13 21:39:34.792358,162,49.0,154.0,34.299999,100.0,2024-10-13 21:39:34.792369
2,7.1,161.0,24.299999,423.0,2024-10-13 22:07:51.202933,163,49.0,154.0,35.700001,100.0,2024-10-13 22:07:51.202952
2,7.1,161.0,24.299999,423.0,2024-10-13 22:08:44.475996,164,49.0,154.0,35.700001,100.0,2024-10-13 22:08:44.476005
2,7.0,160.0,24.299999,422.0,2024-10-13 22:37:00.945934,165,49.0,153.0,36.799999,100.0,2024-10-13 22:37:00.945944
2,7.0,160.0,24.299999,422.0,2024-10-13 22:37:53.752405,166,49.0,153.0,36.799999,100.0,2024-10-13 22:37:53.752414
2,7.0,160.0,24.200001,421.0,2024-10-13 23:06:10.203003,167,49.0,153.0,35.099998,100.0,2024-10-13 23:06:10.203014
2,7.0,160.0,24.200001,421.0,2024-10-13 23:07:03.229701,168,49.0,153.0,35.099998,100.0,2024-10-13 23:07:03.229710
2,7.0,159.0,24.1,420.0,2024-10-13 23:35:31.949378,169,49.0,152.0,36.400002,100.0,2024-10-13 23:35:31.949404
2,7.0,159.0,24.1,420.0,2024-10-13 23:36:12.446246,170,49.0,152.0,36.400002,100.0,2024-10-13 23:36:12.446256
2,7.0,159.0,24.0,420.0,2024-10-14 00:04:29.684307,171,49.0,152.0,33.099998,100.0,2024-10-14 00:04:29.684317
2,7.0,159.0,24.0,420.0,2024-10-14 00:05:21.996118,172,49.0,152.0,33.099998,100.0,2024-10-14 00:05:21.996127
2,6.9,159.0,23.799999,419.0,2024-10-14 00:33:38.478229,173,49.0,152.0,35.200001,100.0,2024-10-14 00:33:38.478247
2,6.9,159.0,23.799999,419.0,2024-10-14 00:34:30.981707,174,49.0,152.0,35.200001,100.0,2024-10-14 00:34:30.981716
2,6.9,159.0,23.700001,419.0,2024-10-14 01:02:48.333308,175,49.0,152.0,34.5,100.0,2024-10-14 01:02:48.333321
2,6.9,159.0,23.700001,419.0,2024-10-14 01:03:40.540240,176,49.0,152.0,34.5,100.0,2024-10-14 01:03:40.540250
2,6.8,158.0,23.5,418.0,2024-10-14 02:30:11.363283,177,48.0,152.0,34.299999,100.0,2024-10-14 02:30:11.363294
2,6.8,158.0,23.5,418.0,2024-10-14 02:31:03.810280,178,48.0,152.0,34.299999,100.0,2024-10-14 02:31:03.810290
2,6.7,158.0,23.5,418.0,2024-10-14 02:59:33.075396,179,48.0,152.0,34.299999,100.0,2024-10-14 02:59:33.075406
2,6.7,158.0,23.5,418.0,2024-10-14 03:00:13.628970,180,48.0,152.0,34.299999,100.0,2024-10-14 03:00:13.628981
2,6.7,158.0,23.6,418.0,2024-10-14 03:28:42.483372,181,48.0,152.0,34.400002,100.0,2024-10-14 03:28:42.483382
2,6.7,158.0,23.6,418.0,2024-10-14 03:29:22.785296,182,48.0,152.0,34.400002,100.0,2024-10-14 03:29:22.785306
2,6.6,159.0,23.6,419.0,2024-10-14 03:57:51.993047,183,49.0,152.0,33.799999,100.0,2024-10-14 03:57:51.993061
2,6.6,159.0,23.6,419.0,2024-10-14 03:58:32.390443,184,49.0,152.0,33.799999,100.0,2024-10-14 03:58:32.390452
2,6.6,160.0,23.700001,421.0,2024-10-14 04:27:14.609628,185,49.0,153.0,36.099998,100.0,2024-10-14 04:27:14.609638
2,6.6,160.0,23.700001,421.0,2024-10-14 04:27:42.865712,186,49.0,153.0,36.099998,100.0,2024-10-14 04:27:42.865723
2,6.6,160.0,23.700001,421.0,2024-10-14 04:28:47.155568,187,49.0,153.0,36.099998,100.0,2024-10-14 04:28:47.155577
2,6.6,160.0,23.799999,422.0,2024-10-14 04:56:39.423791,188,49.0,153.0,35.799999,100.0,2024-10-14 04:56:39.423808
2,6.6,160.0,23.799999,422.0,2024-10-14 04:56:55.669612,189,49.0,153.0,35.799999,100.0,2024-10-14 04:56:55.669623
2,6.6,160.0,23.799999,422.0,2024-10-14 04:58:00.281662,190,49.0,153.0,35.799999,100.0,2024-10-14 04:58:00.281670
2,6.6,161.0,24.0,425.0,2024-10-14 05:25:53.110633,191,50.0,154.0,35.200001,100.0,2024-10-14 05:25:53.110643
2,6.6,161.0,24.0,425.0,2024-10-14 05:26:09.667643,192,50.0,154.0,35.200001,100.0,2024-10-14 05:26:09.667654
2,6.6,161.0,24.0,425.0,2024-10-14 05:27:14.372897,193,50.0,154.0,35.200001,100.0,2024-10-14 05:27:14.372906
2,6.7,160.0,24.200001,422.0,2024-10-14 05:55:07.082258,194,49.0,153.0,33.900002,100.0,2024-10-14 05:55:07.082268
2,6.7,160.0,24.200001,422.0,2024-10-14 05:55:23.853127,195,49.0,153.0,33.900002,100.0,2024-10-14 05:55:23.853143
2,6.7,160.0,24.200001,422.0,2024-10-14 05:56:29.220507,196,49.0,153.0,33.900002,100.0,2024-10-14 05:56:29.220516
2,6.6,158.0,24.5,418.0,2024-10-14 06:24:21.780299,197,48.0,152.0,31.799999,100.0,2024-10-14 06:24:21.780309
2,6.6,158.0,24.5,418.0,2024-10-14 06:24:38.132654,198,48.0,152.0,31.799999,100.0,2024-10-14 06:24:38.132674
2,6.6,158.0,24.5,418.0,2024-10-14 06:25:42.589193,199,48.0,152.0,31.799999,100.0,2024-10-14 06:25:42.589203
2,6.6,157.0,24.799999,415.0,2024-10-14 06:53:47.390606,200,48.0,150.0,32.900002,100.0,2024-10-14 06:53:47.390621
2,6.6,157.0,24.799999,415.0,2024-10-14 06:54:52.280976,201,48.0,150.0,32.900002,100.0,2024-10-14 06:54:52.280984
